generation,best,average,best_value,average_value
541,5.11821,5.11792,5.11821,5.11792
542,5.11821,5.11763,5.11821,5.11763
543,5.11821,5.11763,5.11821,5.11763
544,5.11821,5.0846,5.11821,5.0846
545,5.11821,5.07947,5.11821,5.07947
546,5.11821,4.9946,5.11821,4.9946
547,5.11821,5.06763,5.11821,5.06763
548,5.11821,5.07366,5.11821,5.07366
549,5.11821,5.10699,5.11821,5.10699
550,5.11821,5.07753,5.11821,5.07753
551,5.11821,5.11448,5.11821,5.11448
552,5.11821,5.11686,5.11821,5.11686
553,5.11821,4.81718,5.11821,4.81718
554,5.11821,4.79752,5.11821,4.79752
555,5.11821,4.96547,5.11821,4.96547
556,5.11821,5.11119,5.11821,5.11119
557,5.11821,5.11678,5.11821,5.11678
558,5.11821,5.11813,5.11821,5.11813
559,5.11821,5.11813,5.11821,5.11813
560,5.11821,5.11255,5.11821,5.11255
561,5.11821,5.11785,5.11821,5.11785
562,5.11821,5.11785,5.11821,5.11785
563,5.11821,4.96682,5.11821,4.96682
564,5.11821,5.11553,5.11821,5.11553
565,5.11821,5.11806,5.11821,5.11806
566,5.11821,5.11806,5.11821,5.11806
567,5.11821,5.11813,5.11821,5.11813
568,5.11821,5.03298,5.11821,5.03298
569,5.11821,5.11727,5.11821,5.11727
570,5.11821,5.11785,5.11821,5.11785
571,5.11821,5.11233,5.11821,5.11233
572,5.11821,5.107,5.11821,5.107
573,5.11821,5.11215,5.11821,5.11215
574,5.11821,5.02964,5.11821,5.02964
575,5.11821,4.9505,5.11821,4.9505
576,5.11821,4.9149,5.11821,4.9149
577,5.11821,4.91454,5.11821,4.91454
578,5.11821,4.90141,5.11821,4.90141
579,5.11821,4.83036,5.11821,4.83036
580,5.11821,4.9144,5.11821,4.9144
581,5.11821,4.93112,5.11821,4.93112
582,5.11821,4.8312,5.11821,4.8312
583,5.11821,4.6799,5.11821,4.6799
584,5.11821,4.72792,5.11821,4.72792
585,5.11821,4.77405,5.11821,4.77405
586,5.11821,4.793,5.11821,4.793
587,5.11821,4.90829,5.11821,4.90829
588,5.11821,4.95423,5.11821,4.95423
589,5.11821,5.0388,5.11821,5.0388
590,5.11821,5.0843,5.11821,5.0843
591,5.11821,5.11759,5.11821,5.11759
592,5.11821,5.11762,5.11821,5.11762
593,5.11821,5.11821,5.11821,5.11821
594,5.11821,5.11701,5.11821,5.11701
595,5.11821,5.11792,5.11821,5.11792
596,5.11821,4.49027,5.11821,4.49027
597,5.11821,5.01137,5.11821,5.01137
598,5.11821,4.99999,5.11821,4.99999
599,5.11821,5.0846,5.11821,5.0846
600,5.11821,5.10475,5.11821,5.10475
601,5.11821,5.11792,5.11821,5.11792
602,5.11821,5.11792,5.11821,5.11792
603,5.11821,5.11821,5.11821,5.11821
604,5.11821,5.11821,5.11821,5.11821
605,5.11821,5.11813,5.11821,5.11813
606,5.11821,5.11817,5.11821,5.11817
607,5.11821,5.11821,5.11821,5.11821
608,5.11821,5.11821,5.11821,5.11821
609,5.11821,5.11821,5.11821,5.11821
610,5.11821,5.11821,5.11821,5.11821
611,5.11821,5.11821,5.11821,5.11821
612,5.11821,5.11821,5.11821,5.11821
613,5.11821,5.11821,5.11821,5.11821
614,5.11821,5.11821,5.11821,5.11821
615,5.11821,5.11821,5.11821,5.11821
616,5.11821,5.11567,5.11821,5.11567
