generation,best,average,best_value,average_value
4154,28,27.8,28,27.8
4155,28,27.9333,28,27.9333
4156,28,27.9,28,27.9
4157,28,27.8333,28,27.8333
4158,28,27.9,28,27.9
4159,28,27.9667,28,27.9667
4160,28,28,28,28
4161,28,28,28,28
4162,28,27.9,28,27.9
4163,28,27.9667,28,27.9667
4164,28,28,28,28
4165,28,27.9333,28,27.9333
4166,28,27.8667,28,27.8667
4167,28,27.9333,28,27.9333
4168,28,27.9,28,27.9
4169,28,28,28,28
4170,28,28,28,28
4171,28,27.8,28,27.8
4172,28,28,28,28
4173,28,27.9333,28,27.9333
4174,28,27.8333,28,27.8333
4175,28,27.9667,28,27.9667
4176,28,27.9667,28,27.9667
4177,28,28,28,28
4178,28,27.8667,28,27.8667
4179,28,27.7667,28,27.7667
4180,28,28,28,28
4181,28,28,28,28
4182,28,28,28,28
4183,28,28,28,28
4184,28,27.7667,28,27.7667
4185,28,28,28,28
4186,28,28,28,28
4187,28,28,28,28
4188,28,28,28,28
4189,28,28,28,28
4190,28,27.7333,28,27.7333
4191,28,28,28,28
4192,28,28,28,28
4193,28,27.9333,28,27.9333
4194,28,27.8,28,27.8
4195,28,27.9333,28,27.9333
4196,28,27.8,28,27.8
4197,28,27.9,28,27.9
4198,28,27.8,28,27.8
4199,28,27.9,28,27.9
4200,28,27.7,28,27.7
4201,28,27.8667,28,27.8667
4202,28,28,28,28
4203,28,27.9333,28,27.9333
4204,28,28,28,28
4205,28,27.9,28,27.9
4206,28,27.9333,28,27.9333
4207,28,28,28,28
4208,28,28,28,28
4209,28,27.8333,28,27.8333
4210,28,27.9333,28,27.9333
4211,28,28,28,28
4212,28,27.9333,28,27.9333
4213,28,28,28,28
4214,28,28,28,28
4215,28,27.9,28,27.9
4216,28,27.8333,28,27.8333
4217,28,27.9,28,27.9
4218,28,28,28,28
4219,28,27.8,28,27.8
4220,28,28,28,28
4221,28,28,28,28
4222,28,28,28,28
4223,28,27.7667,28,27.7667
4224,28,27.9333,28,27.9333
4225,28,28,28,28
4226,28,28,28,28
4227,28,28,28,28
4228,28,28,28,28
4229,28,28,28,28
4230,28,28,28,28
4231,28,27.8333,28,27.8333
4232,28,27.7667,28,27.7667
4233,28,28,28,28
